ID,Age,Overall,Potential,Value,Wage,Special,International Reputation,Weak Foot,Skill Moves,Work Rate,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Preferred Foot,Body Type,Position
244570,18,63,76,575000,4000,1458,1,3,2,4,6.2,194,48,48,48,47,46,46,46,47,46,46,46,49,49,49,49,49,58,58,58,58,58,60,63,63,63,60,37,31,61,52,36,44,38,37,50,56,68,70,38,51,41,44,67,62,80,40,48,59,26,28,44,46,58,65,66,13,13,7,14,14,Right,Normal,DF
222299,28,63,63,290000,4000,1600,1,4,2,4,5.9,137,53,53,53,59,56,56,56,59,56,56,56,60,57,57,57,60,64,59,59,59,64,64,58,58,58,64,58,27,45,55,25,64,42,35,61,57,81,80,83,63,78,55,65,68,43,44,49,60,54,38,34,52,60,62,61,16,7,7,11,12,Right,Lean,DF
226139,23,63,70,425000,1000,1653,1,3,2,4,5.9,165,55,55,55,59,57,57,57,59,57,57,57,60,57,57,57,60,64,60,60,60,64,63,60,60,60,63,60,36,48,59,45,62,62,49,53,65,70,75,71,60,70,60,71,75,60,46,57,55,43,42,33,49,63,55,58,9,10,9,15,7,Right,Lean,DF
234843,20,63,76,625000,2000,1543,1,2,2,1,6.2,165,53,53,53,54,53,53,53,54,52,52,52,56,55,55,55,56,62,60,60,60,62,63,64,64,64,63,57,29,64,60,30,55,41,35,49,58,66,71,49,56,56,56,53,67,74,35,58,58,44,40,39,53,59,68,57,12,14,14,7,12,Left,Lean,DF
244571,20,63,76,625000,7000,1517,1,3,2,4,6.1,172,49,49,49,50,49,49,49,50,49,49,49,52,52,52,52,52,59,59,59,59,59,61,63,63,63,61,38,23,61,56,39,54,37,41,54,57,70,71,57,51,54,48,71,59,70,36,51,61,33,31,47,44,60,66,65,12,10,11,11,12,Right,Lean,DF
242268,18,63,76,575000,1000,1643,1,3,2,4,6,154,56,56,56,59,57,57,57,59,58,58,58,61,58,58,58,61,63,61,61,61,63,63,62,62,62,63,64,32,54,64,41,59,44,39,56,62,74,69,63,57,70,63,64,62,66,41,58,58,52,48,49,49,60,64,57,11,8,13,10,11,Right,Normal,DF
243036,20,63,76,700000,4000,1511,1,3,2,4,5.9,139,56,56,56,60,61,61,61,60,64,64,64,61,64,64,64,61,52,56,56,56,52,50,47,47,47,50,44,54,37,74,45,63,46,40,77,59,54,59,59,56,73,48,50,40,48,51,41,45,57,69,48,49,34,49,39,13,6,11,8,14,Right,Normal,MF
208989,25,63,66,475000,3000,1550,1,3,2,3,6,174,64,64,64,60,62,62,62,60,59,59,59,59,53,53,53,59,45,43,43,43,45,44,42,42,42,44,35,57,60,53,55,59,45,31,43,63,78,80,70,55,64,65,67,71,77,59,57,18,64,45,62,53,22,21,20,12,12,11,10,9,Right,Normal,ST
221789,26,63,64,350000,2000,1625,1,4,2,7,6,168,53,53,53,60,57,57,57,60,59,59,59,62,60,60,60,62,64,62,62,62,64,64,61,61,61,64,63,24,50,54,29,56,37,31,61,59,82,80,77,61,71,34,64,65,67,37,62,65,72,57,38,56,55,61,58,10,15,6,9,15,Right,Normal,DF
239453,23,63,68,400000,1000,1622,1,3,2,7,5.9,150,53,53,53,61,57,57,57,61,59,59,59,62,59,59,59,62,64,59,59,59,64,63,56,56,56,63,63,42,41,62,50,65,51,48,55,60,77,74,74,55,71,48,55,68,41,52,48,57,42,55,51,52,51,60,67,6,8,10,6,9,Right,Lean,DF
240733,26,63,64,350000,7000,1686,1,3,2,7,6,168,57,57,57,62,59,59,59,62,59,59,59,65,60,60,60,65,65,60,60,60,65,63,56,56,56,63,72,38,40,58,61,64,62,64,61,61,79,78,56,59,71,64,41,79,58,40,63,55,58,52,51,53,45,54,63,6,10,10,5,8,Left,Normal,DF
242013,21,63,72,500000,1000,1568,1,3,2,4,5.11,168,51,51,51,54,52,52,52,54,53,53,53,56,55,55,55,56,64,61,61,61,64,64,61,61,61,64,58,28,51,62,33,45,47,40,53,55,71,73,74,60,62,48,67,73,57,31,59,62,51,40,43,56,57,62,63,6,7,11,13,6,Left,Lean,DF
244829,20,63,77,800000,1000,1574,1,4,2,6,5.8,148,57,57,57,63,62,62,62,63,63,63,63,63,61,61,61,63,53,51,51,51,53,51,42,42,42,51,59,58,37,71,49,62,57,71,62,62,60,71,71,44,71,57,44,67,36,59,37,29,61,61,57,66,32,42,39,9,7,9,13,10,Right,Lean,AM
200286,27,63,64,350000,2000,1563,1,3,2,7,6.2,165,55,55,55,59,56,56,56,59,57,57,57,61,57,57,57,61,63,60,60,60,63,63,62,62,62,63,59,36,66,60,15,61,43,27,49,60,71,66,70,58,48,34,69,78,72,28,58,55,62,46,34,43,56,62,59,7,16,8,14,16,Right,Lean,DF
206430,24,63,67,500000,2000,1538,1,3,2,4,6,132,63,63,63,60,61,61,61,60,59,59,59,58,53,53,53,58,44,43,43,43,44,42,40,40,40,42,32,62,60,54,60,60,36,58,48,63,69,69,75,56,66,60,74,65,74,55,34,21,64,45,58,57,28,16,21,13,6,14,15,7,Right,Lean,ST
226654,23,63,71,450000,1000,1614,1,1,2,4,5.1,163,49,49,49,58,55,55,55,58,58,58,58,61,60,60,60,61,64,63,63,63,64,63,61,61,61,63,63,31,40,61,37,59,62,50,59,64,73,67,76,54,69,35,57,71,61,33,73,58,43,62,34,65,63,62,60,8,7,7,8,7,Left,Lean,DF
240222,22,63,72,475000,1000,1616,1,3,2,7,5.11,146,54,54,54,58,57,57,57,58,57,57,57,60,58,58,58,60,64,61,61,61,64,63,59,59,59,63,61,38,28,61,31,49,52,49,49,62,71,72,72,57,65,57,57,76,65,51,58,61,61,45,45,49,60,63,59,6,14,9,6,6,Right,Lean,DF
212319,28,63,63,375000,2000,1429,1,3,2,6,6.2,176,64,64,64,57,61,61,61,57,58,58,58,55,51,51,51,55,41,41,41,41,41,39,42,42,42,39,26,65,68,54,54,61,33,25,28,59,59,50,63,59,43,58,71,67,77,54,59,16,68,47,51,57,24,19,17,7,16,13,7,11,Right,Normal,ST
242527,19,63,79,725000,1000,1430,1,2,2,4,6,176,46,46,46,44,43,43,43,44,43,43,43,45,45,45,45,45,55,56,56,56,55,58,63,63,63,58,33,25,65,54,29,37,30,28,38,46,64,69,66,50,62,50,69,55,71,23,70,57,29,32,42,44,61,65,60,15,15,6,8,6,Right,Stocky,DF
207968,28,63,63,300000,1000,1478,1,3,2,4,6.5,201,52,52,52,50,50,50,50,50,50,50,50,52,54,54,54,52,61,63,63,63,61,62,67,67,67,62,52,29,67,63,26,40,40,23,48,59,51,59,56,64,39,59,36,58,86,28,71,61,39,43,36,65,66,66,62,6,7,9,15,14,Left,Normal,DM
233056,22,63,72,500000,1000,1396,1,3,2,2,6,159,45,45,45,42,43,43,43,42,43,43,43,45,47,47,47,45,57,58,58,58,57,59,64,64,64,59,28,24,59,54,32,38,34,31,38,51,59,63,40,56,59,44,63,64,71,27,70,63,25,27,50,48,62,63,62,5,8,9,11,6,Right,Lean,DF
239200,23,63,71,525000,2000,1660,1,3,3,4,5.9,154,59,59,59,62,63,63,63,62,65,65,65,64,64,64,64,64,57,58,58,58,57,56,54,54,54,56,48,49,49,72,49,63,58,52,65,66,74,67,53,49,77,55,59,64,66,61,48,36,57,68,46,59,56,50,46,14,11,14,9,9,Right,Lean,MF
244832,20,63,68,500000,2000,1531,1,3,3,4,5.11,172,64,64,64,61,63,63,63,61,62,62,62,60,57,57,57,60,46,45,45,45,46,44,42,42,42,44,41,62,66,59,58,70,57,59,47,68,54,54,62,57,52,70,56,52,60,59,41,30,59,55,70,58,19,27,25,5,10,13,6,8,Right,Normal,ST
182112,33,63,63,150000,1000,1653,1,3,2,4,5.1,161,56,56,56,55,56,56,56,55,58,58,58,56,61,61,61,56,59,64,64,64,59,59,63,63,63,59,52,46,58,61,34,49,40,44,62,58,43,46,63,57,60,64,74,80,78,66,75,58,50,63,48,61,60,60,54,16,7,14,7,6,Right,Normal,DM
183648,28,63,63,375000,2000,1608,1,4,4,3,5.7,161,58,58,58,63,61,61,61,63,62,62,62,64,57,57,57,64,52,48,48,48,52,49,40,40,40,49,52,57,35,64,50,68,57,60,62,67,83,78,91,53,85,59,82,74,41,45,48,23,45,46,44,53,31,28,27,9,11,12,11,10,Right,Stocky,MF
212065,28,63,63,290000,2000,1570,1,3,2,5,5.9,150,52,52,52,59,57,57,57,59,58,58,58,61,57,57,57,61,63,60,60,60,63,64,63,63,63,64,60,21,58,54,25,62,34,30,46,60,76,73,69,65,72,32,63,55,61,25,59,62,67,58,40,50,59,61,67,6,15,12,11,12,Right,Normal,DF
244833,20,63,70,525000,2000,1649,1,3,3,4,5.8,161,64,64,64,64,64,64,64,64,64,64,64,63,59,59,59,63,53,51,51,51,53,52,48,48,48,52,52,62,65,63,50,67,54,58,59,66,71,69,75,49,77,65,61,55,50,60,32,33,61,57,60,58,58,35,33,6,8,14,12,12,Right,Normal,ST
221538,22,63,71,475000,2000,1392,1,2,2,4,6.1,185,43,43,43,41,41,41,41,41,41,41,41,43,44,44,44,43,56,56,56,56,56,59,63,63,63,59,24,19,59,44,26,31,24,29,37,52,68,69,58,50,64,39,82,67,74,23,46,54,30,28,31,44,65,70,66,11,10,15,11,16,Right,Normal,DF
189282,28,63,63,375000,3000,1622,1,3,2,7,5.8,165,63,63,63,63,63,63,63,63,62,62,62,62,57,57,57,62,51,48,48,48,51,50,46,46,46,50,49,61,57,55,51,57,55,24,48,60,79,77,79,60,76,58,79,73,62,56,49,27,67,58,51,61,44,30,26,6,15,13,13,7,Right,Lean,AM
222051,25,63,68,425000,1000,1432,1,3,2,5,6.2,183,55,55,55,48,52,52,52,48,50,50,50,50,53,53,53,50,53,58,58,58,53,55,63,63,63,55,24,51,68,54,46,51,29,25,49,48,37,52,45,55,36,49,69,60,84,18,57,61,58,47,35,44,56,60,59,12,10,8,9,10,Right,Normal,DF
230499,26,63,63,400000,4000,1548,1,3,3,4,5.11,179,63,63,63,65,65,65,65,65,63,63,63,64,57,57,57,64,48,43,43,43,48,45,37,37,37,45,62,60,45,43,58,73,56,55,45,63,59,65,58,73,55,67,55,66,67,51,22,24,68,72,71,65,19,21,24,13,10,7,13,8,Right,Normal,ST
238947,28,63,64,325000,1000,1320,1,4,2,4,6.4,165,41,41,41,40,39,39,39,40,41,41,41,44,48,48,48,44,57,59,59,59,57,59,64,64,64,59,38,17,60,56,23,33,27,22,55,41,55,52,45,55,45,33,51,64,79,16,59,60,29,31,31,55,66,66,64,10,6,11,11,9,Left,Normal,DF
50531,38,63,63,120000,1000,1642,1,4,2,4,5.11,165,63,63,63,64,64,64,64,64,65,65,65,65,62,62,62,65,51,51,51,51,51,48,45,45,45,48,71,54,58,67,55,61,71,72,64,67,60,55,57,64,70,68,60,49,63,57,44,28,67,66,54,66,34,34,22,13,6,6,11,14,Right,Normal,AM
207460,24,63,70,500000,1000,1790,1,3,2,4,6,154,63,63,63,63,64,64,64,63,65,65,65,64,64,64,64,64,62,61,61,61,62,61,60,60,60,61,56,49,64,66,56,59,56,59,58,64,74,68,71,64,58,70,69,73,62,65,70,49,58,67,65,71,50,55,56,15,11,10,11,12,Right,Lean,MF
214372,40,63,63,0,1000,1329,1,3,2,1,5.1,168,41,41,41,40,38,38,38,40,39,39,39,41,41,41,41,41,51,54,54,54,51,53,64,64,64,53,56,19,71,47,24,38,27,23,32,45,32,33,52,56,67,40,83,31,72,17,72,57,30,29,35,55,71,61,53,9,13,12,13,9,Right,Stocky,DF
220517,22,63,70,525000,1000,1516,1,4,3,7,5.1,150,59,59,59,64,63,63,63,64,64,64,64,64,58,58,58,64,51,47,47,47,51,47,39,39,39,47,59,59,34,62,51,68,66,41,52,66,65,66,68,60,69,57,50,55,47,44,34,30,61,62,48,55,34,27,25,7,13,14,15,7,Right,Normal,AM
229477,22,63,72,575000,5000,1562,1,3,3,4,5.1,154,61,61,61,65,63,63,63,65,64,64,64,64,58,58,58,64,50,46,46,46,50,48,40,40,40,48,64,63,50,66,50,66,55,47,59,63,74,67,77,52,76,66,47,43,48,45,30,24,55,62,65,57,22,33,36,12,7,11,14,13,Right,Lean,AM
188261,29,63,63,280000,3000,1749,1,4,2,7,5.9,163,59,59,59,63,61,61,61,63,62,62,62,64,62,62,62,64,65,61,61,61,65,64,60,60,60,64,66,55,55,62,47,62,61,58,60,59,65,68,74,56,71,52,77,76,56,46,43,58,63,63,55,47,60,61,63,10,13,8,10,16,Left,Normal,DF
209766,24,63,68,500000,2000,1585,1,3,2,4,5.9,152,64,64,64,65,64,64,64,65,62,62,62,63,53,53,53,63,49,44,44,44,49,47,43,43,43,47,59,62,56,59,53,63,45,36,41,59,86,82,77,63,74,63,71,45,56,55,57,21,61,49,51,54,31,24,26,16,12,12,10,10,Right,Normal,ST
234087,18,63,78,750000,1000,1624,1,3,2,4,5.6,132,59,59,59,62,63,63,63,62,65,65,65,62,63,63,63,62,56,57,57,57,56,54,50,50,50,54,42,58,41,67,53,57,54,33,60,68,66,65,85,56,93,56,58,63,46,57,38,60,59,67,50,65,55,42,26,10,15,12,5,7,Right,Normal,MF
234856,20,63,73,525000,1000,1571,1,3,2,7,6,163,53,53,53,56,53,53,53,56,55,55,55,58,57,57,57,58,63,61,61,61,63,63,62,62,62,63,61,38,66,63,42,59,39,38,58,63,72,77,57,48,59,47,66,62,68,35,54,60,27,49,41,54,51,66,60,11,10,5,9,10,Right,Lean,DF
239208,27,63,63,400000,3000,1551,1,4,2,8,5.1,165,63,63,63,61,62,62,62,61,58,58,58,58,49,49,49,58,45,41,41,41,45,43,41,41,41,43,35,64,50,40,63,63,34,33,21,62,79,76,77,55,61,64,78,80,76,52,77,23,63,52,61,56,28,11,18,5,12,10,15,13,Left,Normal,ST
244072,24,63,67,475000,1000,1582,1,4,3,7,5.8,150,58,58,58,66,63,63,63,66,64,64,64,65,57,57,57,65,52,47,47,47,52,49,39,39,39,49,62,63,30,62,42,64,66,64,51,63,81,78,83,56,84,48,48,63,41,55,43,20,60,58,45,50,31,33,32,14,10,10,14,8,Right,Normal,AM
205161,25,63,64,450000,3000,1625,1,2,3,0,5.9,163,63,63,63,64,64,64,64,64,63,63,63,64,59,59,59,64,53,50,50,50,53,51,46,46,46,51,61,66,55,63,61,61,40,37,59,56,75,71,70,56,61,68,72,59,55,60,41,40,61,64,62,66,35,33,28,13,13,11,10,8,Right,Normal,MF
215657,25,63,66,400000,2000,1407,1,3,2,5,6.5,183,48,48,48,48,47,47,47,48,49,49,49,50,53,53,53,50,58,60,60,60,58,59,63,63,63,59,46,33,66,53,23,47,27,33,49,53,52,51,36,59,44,40,57,63,76,37,55,63,27,53,39,45,60,64,59,8,13,6,9,6,Right,Normal,DF
217193,27,63,64,350000,2000,1644,1,3,2,4,5.9,154,53,53,53,58,56,56,56,58,57,57,57,59,58,58,58,59,64,62,62,62,64,63,61,61,61,63,63,33,44,60,39,58,59,39,61,60,68,65,75,64,76,56,68,60,52,51,60,65,51,42,37,57,60,64,60,13,11,12,9,9,Left,Lean,DF
210026,25,63,66,400000,4000,1517,1,2,2,3,6.5,192,51,51,51,52,51,51,51,52,53,53,53,55,57,57,57,55,62,62,62,62,62,62,63,63,63,62,53,27,64,60,44,54,41,26,57,57,53,64,53,60,31,56,32,70,80,41,56,63,31,51,61,66,55,63,63,8,8,12,13,10,Left,Lean,DF
224874,28,63,63,375000,1000,1560,1,3,3,4,6.3,150,64,64,64,63,63,63,63,63,61,61,61,61,52,52,52,61,46,42,42,42,46,44,40,40,40,44,51,62,65,57,61,68,55,54,34,64,70,77,73,48,55,59,67,62,62,59,45,20,62,47,63,58,27,21,17,10,16,10,11,8,Right,Lean,ST
164458,31,63,63,325000,1000,1813,1,3,3,4,5.7,148,58,58,58,61,60,60,60,61,62,62,62,62,63,63,63,62,64,64,64,64,64,63,62,62,62,63,57,49,54,65,59,57,63,63,58,63,68,65,75,59,83,62,81,78,66,60,72,65,46,66,50,70,47,61,59,13,14,11,15,9,Right,Stocky,MF
165738,31,63,63,325000,3000,1721,1,3,2,3,6.1,165,62,62,62,62,62,62,62,62,63,63,63,63,64,64,64,63,61,62,62,62,61,60,59,59,59,60,52,55,52,62,54,58,56,61,61,64,56,66,71,64,60,64,51,87,73,59,66,48,60,64,57,64,55,54,54,10,7,5,7,8,Right,Normal,MF
235626,24,63,67,400000,1000,1596,1,3,2,5,5.9,165,53,53,53,54,53,53,53,54,51,51,51,55,52,52,52,55,62,59,59,59,62,63,63,63,63,63,52,26,64,63,29,54,29,38,37,58,72,73,64,59,71,68,75,67,64,41,67,58,38,30,54,55,55,64,62,14,13,13,13,11,Left,Lean,DF
245098,26,63,64,350000,2000,1491,1,2,2,4,6.2,181,49,49,49,48,48,48,48,48,49,49,49,51,54,54,54,51,58,60,60,60,58,60,63,63,63,60,48,28,64,67,43,38,36,30,62,41,57,65,41,61,47,49,70,60,75,41,62,55,40,42,36,52,61,61,60,11,15,7,6,12,Right,Normal,DF
215403,23,63,71,475000,2000,1417,1,2,2,4,6.1,165,46,46,46,45,45,45,45,45,46,46,46,48,51,51,51,48,55,59,59,59,55,57,63,63,63,57,28,20,68,57,28,46,30,26,56,56,55,62,44,49,48,42,78,59,73,22,68,60,31,36,39,58,57,61,58,13,9,13,11,14,Right,Normal,DF
220779,22,63,71,525000,1000,1732,1,3,2,4,5.11,159,60,60,60,62,61,61,61,62,62,62,62,63,63,63,63,63,63,63,63,63,63,62,61,61,61,62,60,52,54,63,46,56,65,62,63,59,64,66,65,60,42,60,63,77,67,58,62,63,64,64,48,54,54,56,56,15,14,8,12,14,Right,Normal,DM
223595,22,63,71,450000,1000,1704,1,3,2,4,5.1,161,59,59,59,64,62,62,62,64,64,64,64,65,64,64,64,65,63,63,63,63,63,62,59,59,59,62,62,53,46,66,37,61,42,40,64,64,75,68,79,62,79,55,70,69,53,51,69,58,59,61,47,59,58,55,53,7,13,13,9,6,Right,Lean,DF
239211,23,63,69,525000,2000,1420,1,2,2,6,6,196,64,64,64,53,58,58,58,53,54,54,54,52,48,48,48,52,41,41,41,41,41,40,43,43,43,40,27,65,67,49,51,44,30,27,31,54,60,62,46,60,51,74,67,56,88,54,48,21,61,47,64,55,24,20,23,14,10,11,8,6,Right,Stocky,ST
196972,26,63,65,375000,1000,1342,1,3,2,1,6.5,198,48,48,48,43,45,45,45,43,45,45,45,46,50,50,50,46,55,59,59,59,55,57,63,63,63,57,39,33,66,52,23,32,29,18,49,48,42,47,31,58,29,57,31,63,86,30,69,62,35,46,27,60,55,63,60,13,16,11,10,12,Right,Normal,DF
238956,23,63,68,500000,1000,1612,1,3,2,4,6,165,61,61,61,63,62,62,62,63,61,61,61,64,59,59,59,64,57,53,53,53,57,54,48,48,48,54,62,59,43,64,47,64,52,35,56,60,69,74,70,53,67,66,60,71,63,51,38,43,64,49,50,46,40,38,41,14,14,11,12,12,Right,Normal,MF
239724,29,63,63,290000,1000,1398,1,2,2,4,6.4,179,44,44,44,41,43,43,43,41,45,45,45,46,53,53,53,46,56,64,64,64,56,59,66,66,66,59,21,19,65,62,27,29,29,27,60,55,61,46,42,64,58,39,70,67,81,16,68,66,27,38,34,68,62,63,57,8,6,10,15,6,Right,Normal,DM
244588,17,63,83,650000,2000,1552,1,3,2,2,5.1,165,52,52,52,53,53,53,53,53,55,55,55,56,58,58,58,56,61,63,63,63,61,61,64,64,64,61,36,32,57,66,28,57,34,35,56,60,65,63,52,62,72,48,64,64,75,30,53,62,39,46,48,55,60,66,60,11,14,11,14,12,Right,Stocky,DM
229998,21,63,70,450000,1000,1594,1,3,2,7,5.9,154,51,51,51,58,54,54,54,58,55,55,55,59,55,55,55,59,64,58,58,58,64,64,59,59,59,64,60,31,48,60,36,59,50,33,48,58,84,82,77,57,78,41,73,68,49,34,49,55,46,40,42,44,60,62,60,10,7,14,11,12,Right,Normal,DF
238446,20,63,78,725000,5000,1378,1,3,2,2,6,165,45,45,45,44,44,44,44,44,44,44,44,46,47,47,47,46,57,57,57,57,57,59,63,63,63,59,33,26,73,58,32,40,30,28,41,57,60,65,35,43,64,41,67,55,59,25,48,59,23,31,30,52,68,66,62,11,12,13,15,8,Right,Normal,DF
238958,18,63,79,750000,3000,1681,1,3,2,4,6,168,57,57,57,58,60,60,60,58,62,62,62,61,64,64,64,61,60,63,63,63,60,60,61,61,61,60,46,36,54,69,48,58,42,44,70,65,61,58,58,55,67,67,71,67,65,50,64,51,59,63,56,55,58,56,63,13,10,11,13,13,Right,Lean,MF
242542,21,63,73,525000,1000,1574,1,3,2,7,5.11,154,52,52,52,57,54,54,54,57,55,55,55,59,55,55,55,59,63,61,61,61,63,64,64,64,64,64,59,31,53,55,33,62,34,43,53,55,73,73,64,59,60,32,60,66,73,28,66,59,54,45,42,54,60,65,65,14,8,12,13,5,Right,Lean,DF
199535,27,63,64,350000,3000,1652,1,3,2,4,6,176,55,55,55,59,57,57,57,59,58,58,58,61,59,59,59,61,64,63,63,63,64,64,64,64,64,64,62,36,61,59,35,63,51,25,57,60,70,67,72,58,74,46,53,63,70,38,67,64,56,54,44,65,63,63,59,11,15,14,9,13,Right,Normal,DF
237679,19,63,71,525000,3000,1485,1,3,3,4,6.2,161,64,64,64,60,62,62,62,60,61,61,61,57,53,53,53,57,41,41,41,41,41,40,40,40,40,40,32,63,67,53,52,64,50,48,51,66,61,67,68,51,53,61,69,38,68,63,30,17,63,52,60,60,24,18,27,7,14,15,8,5,Right,Lean,ST
244591,17,63,82,650000,3000,1624,1,3,2,8,5.1,152,56,56,56,61,60,60,60,61,61,61,61,62,59,59,59,62,63,62,62,62,63,63,63,63,63,63,45,39,50,64,31,68,47,35,52,61,83,77,72,55,72,49,58,60,53,40,67,60,61,49,34,61,66,67,60,15,10,11,7,6,Right,Lean,DF
189295,27,63,65,350000,1000,1305,1,2,2,4,6.4,181,44,44,44,41,43,43,43,41,44,44,44,44,49,49,49,44,52,59,59,59,52,54,63,63,63,54,26,17,62,53,23,37,22,27,53,55,47,48,32,56,47,51,39,42,81,25,81,59,24,45,23,52,60,60,57,9,10,13,12,9,Right,Normal,DF
228464,25,63,70,450000,1000,1424,1,2,2,4,6.2,172,48,48,48,41,42,42,42,41,42,42,42,41,46,46,46,41,54,57,57,57,54,57,63,63,63,57,26,37,64,52,24,17,28,29,45,52,53,62,60,49,53,62,62,53,71,55,67,68,23,24,59,64,48,67,66,6,6,13,12,11,Right,Normal,DF
245616,16,63,81,725000,1000,1558,1,2,3,4,6,154,63,63,63,65,63,63,63,65,63,63,63,64,56,56,56,64,49,45,45,45,49,46,40,40,40,46,63,61,52,63,58,69,57,44,55,66,75,72,71,52,68,69,54,48,62,43,45,24,57,53,58,55,22,21,26,11,11,6,15,7,Left,Lean,MF
237169,22,63,70,425000,12000,1659,1,2,2,7,5.1,159,56,56,56,62,60,60,60,62,60,60,60,63,59,59,59,63,64,60,60,60,64,63,59,59,59,63,58,36,45,60,37,63,48,44,58,62,88,88,74,55,67,55,64,64,56,58,59,59,53,50,34,52,56,57,59,11,8,7,14,12,Left,Lean,DF
231538,22,63,73,500000,2000,1511,1,3,2,4,5.11,165,47,47,47,49,47,47,47,49,47,47,47,52,51,51,51,52,62,59,59,59,62,63,63,63,63,63,57,28,65,55,26,47,38,32,48,54,65,68,54,53,62,46,79,76,71,28,53,59,24,38,47,53,49,68,68,13,13,9,10,8,Right,Stocky,DF
235378,23,63,70,525000,4000,1639,1,2,3,7,5.1,163,56,56,56,62,59,59,59,62,60,60,60,63,60,60,60,63,64,61,61,61,64,63,61,61,61,63,68,50,55,63,37,68,50,43,52,63,66,64,61,63,70,35,66,57,55,32,58,60,55,53,50,53,58,61,60,14,14,15,11,12,Left,Lean,MF
242546,23,63,69,500000,3000,1550,1,3,3,3,5.9,168,65,65,65,64,64,64,64,64,62,62,62,62,56,56,56,62,49,46,46,46,49,46,44,44,44,46,60,67,63,60,50,66,46,36,40,64,64,60,57,66,72,63,70,54,62,63,41,23,63,50,62,58,44,26,13,11,6,12,10,6,Left,Normal,AM
204915,25,63,64,450000,3000,1574,1,3,3,0,6.3,154,63,63,63,61,62,62,62,61,60,60,60,60,56,56,56,60,52,50,50,50,52,52,49,49,49,52,47,64,62,55,49,63,45,27,52,61,74,67,63,52,62,64,70,61,68,54,37,36,59,52,63,54,29,48,42,10,8,13,8,9,Right,Lean,ST
242547,22,63,67,400000,2000,1533,1,3,2,4,6.1,168,50,50,50,54,51,51,51,54,51,51,51,56,53,53,53,56,63,61,61,61,63,63,64,64,64,63,60,26,54,59,29,60,47,33,47,63,64,67,63,60,62,54,65,65,72,31,60,61,28,33,34,44,64,63,59,7,11,11,7,14,Left,Normal,DF
243315,19,63,77,800000,12000,1448,1,3,2,4,5.1,154,63,63,63,59,61,61,61,59,59,59,59,57,50,50,50,57,41,40,40,40,41,40,38,38,38,40,32,67,58,54,54,60,41,45,35,66,66,65,70,56,65,59,62,51,70,52,28,12,61,42,57,44,41,12,15,7,10,13,8,14,Right,Normal,ST
182387,35,63,63,80000,2000,1621,1,3,2,4,5.1,163,56,56,56,56,56,56,56,56,57,57,57,58,61,61,61,58,63,66,66,66,63,63,67,67,67,63,62,49,68,65,56,57,45,45,64,67,56,36,42,69,59,48,49,49,78,52,57,67,31,52,43,61,66,68,63,15,13,10,14,6,Left,Normal,DF
191859,30,63,63,270000,3000,1659,1,4,2,8,5.1,165,51,51,51,57,53,53,53,57,55,55,55,60,58,58,58,60,64,61,61,61,64,63,60,60,60,63,70,32,52,57,30,54,60,45,60,45,79,70,74,65,70,43,56,88,75,46,67,61,46,53,43,53,53,57,53,16,8,14,7,10,Right,Normal,DF
221556,24,63,68,425000,1000,1630,1,3,2,4,6,168,55,55,55,56,58,58,58,56,59,59,59,58,63,63,63,58,61,64,64,64,61,61,62,62,62,61,38,36,57,66,40,55,42,45,61,62,54,63,60,61,70,51,63,74,62,44,65,62,58,60,49,57,53,64,58,15,6,12,12,12,Right,Normal,DM
243316,21,63,74,550000,1000,1381,1,3,2,4,5.11,152,42,42,42,41,41,41,41,41,42,42,42,43,47,47,47,43,56,58,58,58,56,59,63,63,63,59,32,15,60,58,22,22,28,45,45,58,48,68,41,57,65,35,73,51,65,33,59,58,28,25,46,44,57,67,64,12,11,13,8,12,Left,Normal,DF
186228,34,63,63,190000,4000,1673,1,3,3,4,5.1,163,62,62,62,62,63,63,63,62,63,63,63,61,61,61,61,61,53,54,54,54,53,51,50,50,50,51,65,58,54,61,60,63,68,72,54,63,46,42,60,67,69,68,48,55,73,67,49,50,64,66,69,50,51,25,33,9,14,7,16,7,Right,Normal,MF
213621,24,63,68,500000,1000,1509,1,3,2,4,6,170,63,63,63,60,61,61,61,60,60,60,60,59,55,55,55,59,42,43,43,43,42,40,39,39,39,40,34,64,61,63,54,62,56,35,59,57,67,73,67,48,60,64,60,53,78,59,45,19,60,49,55,62,17,18,18,13,14,8,11,8,Right,Stocky,ST
210806,30,63,63,270000,4000,1739,1,3,2,8,5.9,146,57,57,57,60,59,59,59,60,60,60,60,63,62,62,62,63,65,64,64,64,65,64,62,62,62,64,61,46,43,63,41,55,51,43,62,58,74,74,73,61,66,66,76,87,70,44,85,59,52,59,50,62,55,56,58,9,11,8,16,7,Left,Lean,DF
